Date,Country,Sales
2014-08-17,Italia,1126.16
2014-08-17,Francia,3317.94
2014-08-17,Italia,4974.29
2014-08-17,Francia,187.6
2014-08-17,España,2150.01
2014-08-18,Italia,4969.49
2014-08-18,Inglaterra,2726.09
2014-08-18,Francia,1785.41
2014-08-18,Francia,4841.47
2014-08-19,Italia,4489.02
2014-08-19,Francia,1555.69
2014-08-19,Inglaterra,2566.03
2014-08-19,Francia,2150.39
2014-08-20,España,1976.54
2014-08-20,Francia,549.03
2014-08-20,Inglaterra,1592.44
2014-08-20,Francia,374.54
2014-08-21,Francia,561.95
2014-08-21,Francia,545.96
2014-08-21,Francia,3315.52
2014-08-21,Francia,186.07
2014-08-21,Inglaterra,208.45
2014-08-21,Francia,120.22
2014-08-21,Italia,1679.43
2014-08-21,Francia,2851.92
2014-08-22,Francia,4451.73
2014-08-22,Francia,339.32
2014-08-23,Inglaterra,1104.09
2014-08-23,Francia,999.46
2014-08-24,España,625.07
2014-08-24,España,4650.17
2014-08-24,España,4623.56
2014-08-24,Francia,4471.35
2014-08-24,Francia,2560.45
2014-08-25,Italia,2861.01
2014-08-25,Italia,4552.41
2014-08-25,Francia,4958.83
2014-08-25,Francia,3667.71
2014-08-25,Francia,4846.21
2014-08-26,Italia,2095.94
2014-08-27,España,2687.49
2014-08-27,España,4565.16
2014-08-27,Italia,4324.21
2014-08-27,Francia,3783.81
2014-08-28,España,4730.89
2014-08-28,Italia,3355.44
2014-08-28,Italia,3765.64
2014-08-28,Francia,256.1
2014-08-28,Francia,1236.32
2014-08-29,Italia,264.44
2014-08-29,Francia,4849.29
2014-08-29,Francia,2886.97
2014-08-29,Francia,4481.72
2014-08-30,Inglaterra,2435.46
2014-08-30,Francia,1251.25
2014-08-30,Francia,2421.09
2014-08-30,Francia,2953.62
2014-08-30,Italia,3530.92
2014-08-31,Italia,4100.35
2014-08-31,España,4215.31
2014-08-31,Inglaterra,3758.94
2014-08-31,Francia,245.93
2014-08-31,Francia,3637.36
2014-08-31,Italia,1488.65
2014-08-31,Francia,2024.48
2014-09-01,Francia,2908.79
2014-09-01,Francia,1138.94
2014-09-01,Italia,3604.02
2014-09-02,Francia,640.36
2014-09-02,Francia,789.64
2014-09-02,Inglaterra,2098.51
2014-09-02,Francia,2473.28
2014-09-02,Francia,2501.58
2014-09-02,Italia,2312.58
2014-09-02,Italia,2493.74
2014-09-03,Francia,2490.29
2014-09-03,Francia,341.53
2014-09-03,España,2973.18
2014-09-03,Francia,4394.78
2014-09-03,Francia,4224.21
2014-09-04,España,1782.88
2014-09-04,España,2184.01
2014-09-04,España,3211.08
2014-09-04,España,4006.47
2014-09-05,España,1495.52
2014-09-05,Francia,4767.21
2014-09-05,Francia,955.27
2014-09-05,Inglaterra,3159.02
2014-09-05,Francia,1015.86
2014-09-05,Francia,2912.41
2014-09-05,Francia,2672.18
2014-09-05,Francia,1167.22
2014-09-06,Italia,4118.29
2014-09-06,España,3848.81
2014-09-06,España,3393.21
2014-09-06,Francia,2031.25
2014-09-07,Italia,3249.74
2014-09-07,Inglaterra,4921.69
2014-09-07,Francia,2978.33
2014-09-07,Inglaterra,4869.56
2014-09-07,Francia,3515.99
2014-09-08,Italia,3797.94
2014-09-08,Italia,2106.53
2014-09-08,España,365.26
2014-09-08,España,1737.89
2014-09-08,Italia,2791.45
2014-09-08,Inglaterra,1857.93
2014-09-09,España,3635.24
2014-09-09,Inglaterra,3921.11
2014-09-10,Inglaterra,2222.07
2014-09-10,España,2104.14
2014-09-10,Francia,2506.59
2014-09-10,Inglaterra,2539.9
2014-09-10,Italia,1126.2
2014-09-10,Francia,1559.59
2014-09-10,Francia,1690.3
2014-09-10,Francia,149.44
2014-09-11,España,1013.43
2014-09-11,España,3797.16
2014-09-11,Inglaterra,4016.4
2014-09-12,Italia,4659.75
2014-09-12,España,3382.72
2014-09-12,Inglaterra,3092.67
2014-09-12,Inglaterra,2311.55
2014-09-12,Italia,2424.43
2014-09-12,Francia,4685.94
2014-09-12,Francia,4695.35
2014-09-12,Inglaterra,3671.23
2014-09-13,Italia,4460.83
2014-09-13,Italia,367.16
2014-09-13,Francia,2876.67
2014-09-13,España,3915.15
2014-09-14,España,2419.76
2014-09-14,España,2238.6
2014-09-14,Inglaterra,410.26
2014-09-15,Italia,2542.99
2014-09-15,España,3417.7
2014-09-15,Italia,3639.92
2014-09-15,Francia,4555.87
2014-09-15,España,4386.92
2014-09-16,Italia,536.12
2014-09-16,Francia,1914.57
2014-09-16,Italia,2809.44
2014-09-16,Francia,3417.92
2014-09-16,Francia,1780.17
2014-09-16,Francia,179.23
2014-09-17,Francia,3318.43
2014-09-17,Francia,1967.44
2014-09-17,España,2910.97
2014-09-17,España,2194.41
2014-09-17,Francia,2993.89
2014-09-18,Italia,134.09
2014-09-19,Francia,4078.52
2014-09-19,Francia,2073.39
2014-09-19,España,4967.47
2014-09-19,España,4884.77
2014-09-20,Inglaterra,3399.62
2014-09-20,España,3944.1
2014-09-20,Inglaterra,3511.69
2014-09-20,España,1362.93
2014-09-20,España,3050.56
2014-09-20,Italia,1326.83
2014-09-20,Francia,1996.94
2014-09-20,Francia,1022.1
2014-09-21,España,2582.79
2014-09-21,Italia,1231.61
2014-09-21,Italia,293.01
2014-09-21,Italia,449.7
2014-09-21,Francia,3853.79
2014-09-21,Francia,4309.99
2014-09-21,Francia,1014.16
2014-09-22,Francia,639.1
2014-09-22,Inglaterra,1490.85
2014-09-22,Inglaterra,3087.5
2014-09-22,Francia,2366.42
2014-09-22,Inglaterra,3546.37
2014-09-22,Inglaterra,1782.81
2014-09-23,Inglaterra,1940.96
2014-09-23,Francia,2696.51
2014-09-23,Italia,1155.12
2014-09-24,Inglaterra,707.3
2014-09-24,España,1884.35
2014-09-24,Italia,1040.25
2014-09-24,Italia,3433.05
2014-09-24,Italia,4291.15
2014-09-25,España,3984.94
2014-09-25,Italia,369.03
2014-09-25,Francia,3088.36
2014-09-25,Inglaterra,4872.31
2014-09-26,Inglaterra,3027.01
2014-09-26,España,2750.51
2014-09-26,Italia,2829.07
2014-09-26,España,787.31
2014-09-26,Francia,3964.05
2014-09-26,España,3963.9
2014-09-26,Inglaterra,4454.35
2014-09-27,España,1041.01
2014-09-27,Francia,3900.71
2014-09-27,España,2470.03
2014-09-28,España,4056.12
2014-09-29,Inglaterra,2790.86
2014-09-29,España,1702.75
2014-09-29,Inglaterra,374.3
2014-09-29,Inglaterra,3174.14
2014-09-30,España,1726.34
2014-09-30,Francia,4452.07
2014-09-30,Inglaterra,1818.18
2014-09-30,Italia,1022.9
2014-10-01,Italia,4772.5
2014-10-01,España,3989.22
2014-10-01,España,262.55
2014-10-01,España,2145.53
2014-10-01,España,4903.58
2014-10-01,Francia,4609.91
2014-10-01,Inglaterra,3673.25
2014-10-02,Francia,1134.09
2014-10-02,España,2819.9
2014-10-02,Francia,456.15
2014-10-02,Francia,765.84
2014-10-02,Italia,4174.03
2014-10-03,Francia,604.9
2014-10-03,Italia,4035.31
2014-10-03,Inglaterra,249.07
2014-10-04,España,3641.36
2014-10-04,Francia,1452.77
2014-10-04,Italia,4171.52
2014-10-05,España,4328.84
2014-10-05,Inglaterra,2017.53
2014-10-06,España,3747.09
2014-10-06,España,4799.13
2014-10-06,España,2302.35
2014-10-06,España,1277.58
2014-10-06,Inglaterra,1799.6
2014-10-07,Inglaterra,1043.62
2014-10-07,Francia,2830.37
2014-10-07,Inglaterra,4880.46
2014-10-08,Italia,4192.56
2014-10-08,Francia,2172.09
2014-10-08,Italia,4569.12
2014-10-08,Italia,3598.18
2014-10-08,España,4237.59
2014-10-08,Francia,1761.53
2014-10-08,Francia,4727.23
2014-10-08,España,968.33
2014-10-09,Francia,4695.65
2014-10-09,Francia,3572.04
2014-10-09,Francia,2468.44
2014-10-10,Francia,3340.2
2014-10-10,Francia,2472.64
2014-10-10,España,1236.65
2014-10-11,Inglaterra,1052.2
2014-10-11,Italia,1515.26
2014-10-11,Francia,3339.03
2014-10-11,Italia,1127.72
2014-10-11,Italia,1001.8
2014-10-11,España,2253.51
2014-10-11,Francia,3223.22
2014-10-12,Francia,2697.43
2014-10-12,España,554.94
2014-10-12,Italia,1822.06
2014-10-12,España,1045.38
2014-10-12,Francia,1207.34
2014-10-13,España,3105.09
2014-10-13,España,369.27
2014-10-14,Francia,597.63
2014-10-14,Francia,1793.35
2014-10-15,Francia,1000.84
2014-10-15,Italia,441.0
2014-10-15,Italia,4726.9
2014-10-15,Francia,3426.83
2014-10-15,Italia,3837.16
2014-10-15,Francia,425.8
2014-10-16,Francia,732.77
2014-10-16,Inglaterra,1528.43
2014-10-16,Francia,916.07
2014-10-16,Francia,4004.87
2014-10-17,Inglaterra,2721.86
2014-10-17,Italia,703.95
2014-10-18,Inglaterra,2567.53
2014-10-18,Francia,3565.63
2014-10-18,España,884.36
2014-10-18,Francia,1017.18
2014-10-19,Francia,3056.75
2014-10-19,Francia,4061.72
2014-10-19,Francia,3214.41
2014-10-19,España,888.59
2014-10-19,Italia,1913.02
2014-10-20,Francia,4666.32
2014-10-20,España,3615.43
2014-10-20,Italia,426.45
2014-10-20,Francia,409.07
2014-10-20,Francia,2118.13
2014-10-21,Inglaterra,4409.14
2014-10-21,Inglaterra,2306.88
2014-10-21,Francia,4447.73
2014-10-21,Francia,4214.18
2014-10-22,Francia,2027.83
2014-10-22,Francia,4088.93
2014-10-22,Inglaterra,1461.38
2014-10-22,Francia,4187.85
2014-10-22,España,4573.19
2014-10-23,Inglaterra,2145.86
2014-10-23,España,3813.5
2014-10-23,Inglaterra,2466.47
2014-10-23,Francia,3175.39
2014-10-23,Francia,2205.75
2014-10-23,Inglaterra,1603.19
2014-10-23,Inglaterra,4652.47
2014-10-23,Italia,3964.56
2014-10-23,España,2882.35
2014-10-23,Francia,166.93
2014-10-23,Italia,3424.29
2014-10-24,Francia,2698.21
2014-10-24,Francia,1712.57
2014-10-24,Italia,940.41
2014-10-24,Francia,4978.48
2014-10-24,Francia,2428.47
2014-10-24,Francia,3833.65
2014-10-24,Francia,130.03
2014-10-24,Francia,2349.88
2014-10-24,Inglaterra,660.18
2014-10-24,Italia,3463.22
2014-10-24,Italia,2246.19
2014-10-25,Francia,4456.57
2014-10-25,Italia,814.86
2014-10-25,España,3553.64
2014-10-25,Italia,3307.47
2014-10-25,Italia,4060.99
2014-10-25,Francia,4186.19
2014-10-25,Inglaterra,3154.82
2014-10-26,Inglaterra,516.71
2014-10-26,Italia,4801.25
2014-10-26,Italia,203.7
2014-10-26,Francia,4686.18
2014-10-26,Inglaterra,2992.24
2014-10-26,Italia,512.93
2014-10-27,Italia,4914.49
2014-10-27,Italia,612.32
2014-10-27,Francia,2077.26
2014-10-27,Inglaterra,2003.29
2014-10-28,Francia,3908.09
2014-10-28,Francia,683.59
2014-10-28,Italia,3802.98
2014-10-28,Francia,4731.08
2014-10-28,Francia,2149.49
2014-10-29,Francia,974.15
2014-10-29,Italia,1919.94
2014-10-29,España,2393.5
2014-10-30,Francia,826.68
2014-10-30,Italia,2630.07
2014-10-30,Francia,157.65
2014-10-30,España,4321.66
2014-10-31,España,140.36
2014-10-31,Francia,1077.37
2014-10-31,Francia,3526.29
2014-11-01,Inglaterra,4741.41
2014-11-01,Inglaterra,995.05
2014-11-01,Italia,1615.42
2014-11-01,Italia,335.04
2014-11-01,Inglaterra,2222.07
2014-11-02,España,205.06
2014-11-03,Italia,4769.93
2014-11-03,Francia,3538.48
2014-11-03,Italia,2110.65
2014-11-03,España,4088.68
2014-11-03,Italia,4173.94
2014-11-03,Francia,2128.94
2014-11-03,Italia,1848.75
2014-11-03,España,3950.33
2014-11-04,España,1803.59
2014-11-04,Francia,4635.17
2014-11-04,Inglaterra,3243.94
2014-11-04,Italia,2887.95
2014-11-05,Francia,1340.9
2014-11-05,Italia,658.3
2014-11-05,España,1771.89
2014-11-05,Inglaterra,167.02
2014-11-05,Francia,568.86
2014-11-05,Francia,585.38
2014-11-05,Inglaterra,254.52
2014-11-06,España,3523.42
2014-11-06,Francia,954.61
2014-11-06,Francia,1160.8
2014-11-07,España,3991.4
2014-11-07,Francia,1277.11
2014-11-07,Francia,4379.58
2014-11-07,Inglaterra,2371.21
2014-11-08,Francia,4549.37
2014-11-09,España,3834.64
2014-11-09,Francia,3460.69
2014-11-09,Francia,606.17
2014-11-10,España,1583.5
2014-11-10,Inglaterra,2707.57
2014-11-10,Italia,4943.11
2014-11-11,Francia,2078.29
2014-11-11,Francia,371.9
2014-11-11,Italia,1997.06
2014-11-11,Francia,2852.81
2014-11-12,Italia,3023.65
2014-11-12,Italia,4262.17
2014-11-12,Francia,3218.11
2014-11-12,Francia,2654.97
2014-11-13,España,2118.3
2014-11-13,Francia,4927.52
2014-11-13,Francia,1681.79
2014-11-13,España,1924.0
2014-11-13,España,4477.87
2014-11-14,Francia,2783.93
2014-11-14,Francia,1007.31
2014-11-14,Francia,2383.24
2014-11-15,Inglaterra,3265.16
2014-11-15,Francia,3613.53
2014-11-16,Italia,3347.34
2014-11-16,España,4085.38
2014-11-16,Inglaterra,4771.84
2014-11-16,España,591.62
2014-11-16,Francia,4322.0
2014-11-16,Francia,2214.92
2014-11-16,Inglaterra,4449.19
2014-11-16,Francia,4401.38
2014-11-16,España,1292.43
2014-11-16,España,1730.1
2014-11-16,España,3775.07
2014-11-17,España,2517.88
2014-11-17,España,2503.99
2014-11-17,Francia,2629.01
2014-11-17,Francia,168.99
2014-11-17,España,3989.46
2014-11-18,Francia,3115.46
2014-11-18,Italia,2473.92
2014-11-18,Francia,937.95
2014-11-18,Italia,2137.99
2014-11-19,España,3918.1
2014-11-19,España,4515.83
2014-11-19,España,668.66
2014-11-19,Francia,4460.66
2014-11-19,Italia,4199.88
2014-11-19,Inglaterra,4882.79
2014-11-19,España,1482.01
2014-11-20,Inglaterra,3015.09
2014-11-20,España,2471.79
2014-11-20,España,4963.69
2014-11-21,España,3723.15
2014-11-21,Francia,1918.45
2014-11-21,Italia,526.46
2014-11-21,Italia,229.1
2014-11-21,Italia,4876.88
2014-11-21,Francia,3775.74
2014-11-21,España,4180.99
2014-11-21,España,4123.52
2014-11-22,Inglaterra,4994.34
2014-11-22,Francia,3043.62
2014-11-22,España,2999.18
2014-11-22,Italia,3100.34
2014-11-23,Francia,2766.84
2014-11-23,Francia,4115.25
2014-11-23,Francia,4191.35
2014-11-24,Francia,2036.23
2014-11-24,España,1091.14
2014-11-24,Italia,238.6
2014-11-24,Inglaterra,3403.58
2014-11-24,Francia,323.2
2014-11-25,Inglaterra,1328.94
2014-11-25,Francia,4023.06
2014-11-25,España,2340.77
2014-11-25,Francia,1789.88
2014-11-26,Italia,1335.76
2014-11-26,Francia,2788.73
2014-11-26,España,238.5
2014-11-26,España,3350.95
2014-11-27,Francia,3445.51
2014-11-27,España,3264.99
2014-11-27,España,4070.01
2014-11-28,Francia,4667.59
2014-11-28,Italia,4156.77
2014-11-29,Francia,3439.48
2014-11-29,Italia,4978.05
2014-11-29,España,4279.48
2014-11-29,Francia,1278.62
2014-11-29,España,1459.14
2014-11-29,Francia,996.18
2014-11-29,Francia,3695.93
2014-11-30,España,2342.4
2014-11-30,Francia,824.98
2014-11-30,Italia,1018.32
2014-11-30,Italia,2060.73
2014-11-30,España,752.81
2014-11-30,Italia,591.18
2014-11-30,Francia,396.71
2014-12-01,España,4105.74
2014-12-01,Italia,2803.72
2014-12-01,España,2377.76
2014-12-01,Francia,2453.31
2014-12-01,Italia,4341.93
2014-12-01,España,3095.4
2014-12-01,Italia,3003.18
2014-12-01,Inglaterra,1507.34
2014-12-01,Italia,1644.67
2014-12-01,Francia,3726.73
2014-12-02,Inglaterra,434.92
2014-12-02,España,511.36
2014-12-02,España,3155.19
2014-12-03,Italia,3818.77
2014-12-03,España,3094.95
2014-12-03,Italia,4827.93
2014-12-03,Italia,606.83
2014-12-03,Francia,279.87
2014-12-03,Francia,2464.01
2014-12-04,Inglaterra,4557.62
2014-12-04,Francia,419.44
2014-12-04,España,2843.43
2014-12-04,Italia,3312.41
2014-12-04,Italia,1100.91
2014-12-04,Italia,1611.13
2014-12-05,Italia,3040.61
2014-12-05,Italia,3211.62
2014-12-05,Inglaterra,4543.68
2014-12-05,Italia,2142.07
2014-12-05,Francia,1068.59
2014-12-05,Inglaterra,3185.4
2014-12-06,Francia,3099.82
2014-12-06,Italia,3310.64
2014-12-06,Francia,4663.21
2014-12-07,Francia,1644.42
2014-12-08,España,4781.53
2014-12-08,Italia,154.66
2014-12-09,Francia,2707.95
2014-12-09,Italia,186.75
2014-12-10,Francia,510.66
2014-12-10,Inglaterra,1551.16
2014-12-10,Francia,2987.43
2014-12-10,Francia,4167.9
2014-12-10,Francia,4483.15
2014-12-10,Francia,2157.36
2014-12-10,Francia,284.02
2014-12-10,España,726.95
2014-12-11,Francia,1812.18
2014-12-11,Inglaterra,172.67
2014-12-11,Italia,2046.05
2014-12-11,España,3799.96
2014-12-11,Francia,3315.58
2014-12-11,España,4777.72
2014-12-11,España,4039.04
2014-12-12,España,1845.27
2014-12-12,Italia,4013.65
2014-12-12,Francia,4274.0
2014-12-13,Inglaterra,2735.41
2014-12-13,España,2813.8
2014-12-14,Italia,2101.59
2014-12-14,España,3840.61
2014-12-15,Italia,3802.84
2014-12-15,Francia,1126.48
2014-12-15,Francia,4634.12
2014-12-15,España,2098.88
2014-12-15,Francia,1254.87
2014-12-15,Francia,1750.94
2014-12-15,Francia,1844.84
2014-12-15,Inglaterra,3206.6
2014-12-15,España,1643.78
2014-12-15,España,3244.7
2014-12-16,Italia,1864.58
2014-12-16,Francia,3870.48
2014-12-16,España,181.03
2014-12-16,España,2989.92
2014-12-17,Francia,2875.69
2014-12-17,Francia,220.85
2014-12-17,Italia,894.92
2014-12-17,Inglaterra,153.73
2014-12-17,Italia,1813.3
2014-12-18,Francia,3864.41
2014-12-18,Inglaterra,362.37
2014-12-18,Francia,2819.54
2014-12-19,Francia,4484.08
2014-12-19,Francia,1636.03
2014-12-19,Italia,2194.47
2014-12-19,España,3278.74
2014-12-19,Inglaterra,2998.1
2014-12-20,España,4798.05
2014-12-20,Francia,3089.88
2014-12-21,Inglaterra,2317.57
2014-12-21,Italia,4891.69
2014-12-21,Francia,4267.22
2014-12-21,Francia,4484.1
2014-12-21,Inglaterra,3514.3
2014-12-21,Francia,4463.07
2014-12-21,Italia,4803.69
2014-12-21,España,843.17
2014-12-22,Francia,2975.1
2014-12-22,Francia,4198.21
2014-12-22,España,1884.59
2014-12-22,Italia,109.18
2014-12-22,Francia,296.06
2014-12-23,Francia,996.15
2014-12-23,Francia,1763.69
2014-12-23,Inglaterra,4454.1
2014-12-24,Francia,3949.57
2014-12-24,España,2867.61
2014-12-25,España,4691.85
2014-12-25,Italia,4330.87
2014-12-26,España,931.6
2014-12-26,España,3050.3
2014-12-26,Inglaterra,3619.37
2014-12-26,España,2040.52
2014-12-26,España,4380.44
2014-12-27,Francia,462.42
2014-12-27,Inglaterra,120.98
2014-12-27,España,3297.38
2014-12-27,Francia,4867.18
2014-12-27,España,1262.86
2014-12-27,Italia,1143.29
2014-12-27,Francia,532.73
2014-12-27,España,2627.11
2014-12-27,Italia,4023.39
2014-12-27,Francia,3620.36
2014-12-27,España,1464.61
2014-12-27,Francia,813.28
2014-12-28,España,684.22
2014-12-28,Inglaterra,3172.98
2014-12-28,Inglaterra,416.86
2014-12-28,España,2428.71
2014-12-28,Francia,789.78
2014-12-28,Francia,4643.6
2014-12-28,Italia,3612.31
2014-12-28,Inglaterra,4394.5
2014-12-29,Francia,3178.09
2014-12-29,Francia,1623.15
2014-12-29,España,3926.57
2014-12-30,España,3318.78
2014-12-30,Italia,1788.35
2014-12-30,Italia,4709.12
2014-12-30,Inglaterra,4947.73
2014-12-30,España,4303.96
2014-12-31,Italia,3720.14
2014-12-31,España,1624.84
2014-12-31,España,4313.27
2014-12-31,Francia,2836.08
2015-01-01,España,2612.17
2015-01-01,Francia,1827.07
2015-01-01,Francia,3578.49
2015-01-02,Francia,454.13
2015-01-02,España,3498.81
2015-01-02,Italia,1982.55
2015-01-02,Francia,3378.49
2015-01-02,España,539.53
2015-01-02,Inglaterra,2960.78
2015-01-02,Italia,2817.45
2015-01-02,Inglaterra,2087.05
2015-01-03,Francia,106.95
2015-01-03,Francia,1795.27
2015-01-03,Italia,3140.74
2015-01-03,Francia,1718.52
2015-01-03,Francia,1211.81
2015-01-04,Francia,743.48
2015-01-04,España,3663.49
2015-01-05,Francia,1360.98
2015-01-05,Francia,3170.55
2015-01-05,Francia,1176.41
2015-01-05,Francia,912.17
2015-01-06,Inglaterra,1674.15
2015-01-06,Italia,4731.42
2015-01-06,Francia,3525.23
2015-01-06,Francia,2612.34
2015-01-06,Francia,3091.51
2015-01-07,Francia,1148.41
2015-01-07,Francia,1594.18
2015-01-08,Inglaterra,3899.05
2015-01-08,Francia,1426.6
2015-01-08,Francia,4770.95
2015-01-08,Inglaterra,2871.66
2015-01-08,Francia,226.46
2015-01-09,España,3783.95
2015-01-09,Francia,2143.57
2015-01-09,España,289.56
2015-01-09,Italia,3677.37
2015-01-09,España,607.53
2015-01-10,Italia,1367.34
2015-01-10,Francia,305.67
2015-01-10,Inglaterra,2186.23
2015-01-10,Inglaterra,2712.68
2015-01-11,Francia,3345.91
2015-01-11,España,1093.02
2015-01-12,Francia,1953.04
2015-01-12,Francia,2639.11
2015-01-12,Francia,3404.76
2015-01-12,Francia,1949.97
2015-01-12,Francia,2496.19
2015-01-13,Francia,3159.68
2015-01-13,Francia,2196.33
2015-01-14,Italia,2979.58
2015-01-14,Francia,2561.77
2015-01-14,Italia,2770.54
2015-01-14,Francia,4651.84
2015-01-14,Italia,2319.77
2015-01-15,España,272.29
2015-01-15,Francia,2406.73
2015-01-16,Francia,3060.77
2015-01-16,Italia,1497.15
2015-01-16,Italia,1997.37
2015-01-17,Inglaterra,578.14
2015-01-17,España,776.61
2015-01-18,Francia,213.12
2015-01-18,Francia,2432.31
2015-01-18,Italia,3853.53
2015-01-18,Francia,591.14
2015-01-18,Italia,2152.81
2015-01-19,Inglaterra,4735.41
2015-01-19,Francia,739.22
2015-01-19,Francia,3413.55
2015-01-19,Italia,1390.48
2015-01-20,Francia,4307.38
2015-01-20,España,980.21
2015-01-20,Italia,2478.19
2015-01-20,Francia,4218.2
2015-01-21,Italia,3837.0
2015-01-21,Francia,4818.58
2015-01-21,Francia,2800.05
2015-01-21,España,4671.52
2015-01-21,Francia,1787.75
2015-01-21,Italia,3409.09
2015-01-22,Italia,2218.44
2015-01-22,Inglaterra,4698.49
2015-01-22,Italia,4518.1
2015-01-22,España,524.28
2015-01-22,Inglaterra,4797.84
2015-01-23,Italia,1572.9
2015-01-23,Inglaterra,3429.59
2015-01-23,España,4396.56
2015-01-23,Francia,2671.07
2015-01-23,Italia,475.96
2015-01-24,Inglaterra,293.31
2015-01-24,Francia,3503.58
2015-01-24,Francia,1283.56
2015-01-24,Francia,3652.97
2015-01-24,Francia,454.32
2015-01-24,Inglaterra,767.25
2015-01-25,Italia,1399.39
2015-01-25,Italia,4232.33
2015-01-25,Inglaterra,4519.01
2015-01-26,Francia,1702.79
2015-01-26,España,4488.05
2015-01-26,Inglaterra,3803.78
2015-01-27,Francia,1097.88
2015-01-27,Italia,4698.46
2015-01-27,España,296.1
2015-01-28,Francia,1177.96
2015-01-28,Italia,646.86
2015-01-28,España,1024.13
2015-01-28,Francia,2830.99
2015-01-28,España,1555.87
2015-01-28,Francia,1387.79
2015-01-28,Inglaterra,2333.82
2015-01-29,Italia,4872.75
2015-01-29,Francia,2333.99
2015-01-29,España,277.64
2015-01-29,Francia,4123.44
2015-01-29,Francia,422.63
2015-01-29,Francia,1763.87
2015-01-29,Inglaterra,3706.8
2015-01-29,Inglaterra,4092.48
2015-01-30,Francia,932.43
2015-01-31,España,4428.5
2015-01-31,Francia,3424.84
2015-01-31,Francia,4454.6
2015-01-31,Francia,2889.74
2015-01-31,Francia,3654.52
2015-01-31,España,3497.79
2015-01-31,Inglaterra,865.68
2015-01-31,Italia,3070.95
2015-02-01,España,3551.68
2015-02-01,Francia,4169.86
2015-02-01,Francia,146.84
2015-02-01,España,414.75
2015-02-02,Italia,1883.73
2015-02-02,Francia,3589.11
2015-02-02,Inglaterra,831.98
2015-02-02,Francia,139.69
2015-02-02,Inglaterra,946.02
2015-02-02,España,2063.43
2015-02-02,Italia,3008.9
2015-02-02,Francia,3015.34
2015-02-02,España,4258.81
2015-02-03,España,4483.24
2015-02-03,España,4362.54
2015-02-03,España,1406.85
2015-02-03,España,720.07
2015-02-03,Francia,3781.24
2015-02-04,Francia,4775.73
2015-02-05,Inglaterra,3807.45
2015-02-05,Inglaterra,4726.45
2015-02-06,Francia,4284.6
2015-02-06,Francia,746.46
2015-02-06,Francia,249.08
2015-02-06,Inglaterra,2846.64
2015-02-06,Francia,3500.56
2015-02-07,Francia,2310.96
2015-02-07,Francia,930.65
2015-02-07,Francia,1747.18
2015-02-08,España,2598.47
2015-02-08,Francia,561.79
2015-02-08,España,1301.92
2015-02-09,Italia,3046.74
2015-02-09,Francia,2428.94
2015-02-09,Francia,1748.21
2015-02-09,Francia,659.16
2015-02-09,Francia,827.09
2015-02-09,España,4218.63
2015-02-09,Inglaterra,819.79
2015-02-09,Inglaterra,906.81
2015-02-10,Italia,1078.67
2015-02-10,Inglaterra,4989.78
2015-02-10,Italia,588.84
2015-02-10,España,1871.79
2015-02-10,Francia,1617.43
2015-02-11,España,3331.5
2015-02-11,Francia,3164.45
2015-02-11,Italia,1227.0
2015-02-11,Francia,2115.01
2015-02-11,España,2125.74
2015-02-12,Francia,1260.31
2015-02-13,Inglaterra,1364.98
2015-02-13,Francia,1687.48
2015-02-13,Francia,118.35
2015-02-13,España,723.3
2015-02-14,España,3891.03
2015-02-14,Italia,2736.59
2015-02-15,España,4216.38
2015-02-15,Italia,3423.09
2015-02-15,Francia,3189.07
2015-02-15,Inglaterra,2944.05
2015-02-15,España,2176.1
2015-02-15,Italia,2132.21
2015-02-15,Inglaterra,2811.8
2015-02-16,Italia,173.31
2015-02-16,Italia,4320.68
2015-02-16,Italia,695.78
2015-02-17,Italia,1497.86
2015-02-17,Francia,591.12
2015-02-17,España,225.6
2015-02-17,Francia,3562.8
2015-02-17,Francia,2367.87
2015-02-17,España,1152.32
2015-02-18,Francia,958.6
2015-02-18,Francia,3856.45
2015-02-18,Francia,4295.04
2015-02-18,Inglaterra,4368.82
2015-02-18,Francia,3021.08
2015-02-18,Inglaterra,1743.84
2015-02-19,Inglaterra,135.54
2015-02-19,Francia,4712.17
2015-02-19,Francia,4681.88
2015-02-19,Inglaterra,722.58
2015-02-19,Francia,4379.51
2015-02-19,Francia,1540.79
2015-02-20,Francia,1845.22
2015-02-20,Inglaterra,4752.53
2015-02-20,Inglaterra,3321.72
2015-02-20,Italia,187.15
2015-02-20,Italia,4331.75
2015-02-20,Francia,213.22
2015-02-20,Italia,209.03
2015-02-20,Italia,1934.25
2015-02-20,España,1952.96
2015-02-21,Italia,565.43
2015-02-21,Francia,2451.92
2015-02-22,Francia,1262.84
2015-02-22,España,4370.92
2015-02-22,España,3478.87
2015-02-23,Francia,361.37
2015-02-23,Francia,4988.71
2015-02-23,Francia,4909.89
2015-02-23,Italia,2248.3
2015-02-23,Inglaterra,1339.27
2015-02-24,Francia,4431.94
2015-02-24,España,3233.81
2015-02-24,España,4412.64
2015-02-24,Francia,1440.16
2015-02-24,Francia,239.75
2015-02-24,España,4317.57
2015-02-24,Francia,463.18
2015-02-25,Francia,1053.69
2015-02-26,Francia,3672.17
2015-02-26,Francia,1704.98
2015-02-26,Francia,1841.7
2015-02-27,España,1587.05
2015-02-27,Italia,2366.42
2015-02-27,España,1359.33
