Date,Country,Sales,Customers
2014-06-08,Francia,3020.04,252
2014-06-08,Inglaterra,4476.86,193
2014-06-09,España,535.75,30
2014-06-09,Italia,2167.83,181
2014-06-09,Francia,2713.3,296
2014-06-09,Francia,4382.59,193
2014-06-09,España,3304.12,203
2014-06-10,Francia,270.24,12
2014-06-10,Francia,1218.82,95
2014-06-10,Italia,1514.46,115
2014-06-10,Francia,2840.58,203
2014-06-10,España,1128.67,80
2014-06-10,Italia,1050.25,45
2014-06-11,Francia,1441.83,156
2014-06-11,Inglaterra,4164.29,253
2014-06-11,Francia,1888.75,124
2014-06-12,España,3727.49,304
2014-06-12,Inglaterra,4397.25,293
2014-06-12,Francia,1664.98,99
2014-06-12,Inglaterra,2556.04,188
2014-06-12,España,659.82,43
2014-06-13,Francia,2948.79,128
2014-06-13,Francia,3981.89,327
2014-06-13,Francia,2594.66,140
2014-06-14,Italia,4964.79,616
2014-06-14,Francia,2491.49,133
2014-06-14,Inglaterra,4277.3,215
2014-06-14,España,2783.91,166
2014-06-15,Italia,1132.16,114
2014-06-15,Francia,1040.2,87
2014-06-16,Francia,931.91,54
2014-06-16,Inglaterra,1677.05,86
2014-06-16,Inglaterra,4577.69,195
2014-06-16,Italia,1525.92,191
2014-06-16,Italia,3389.39,327
2014-06-17,Francia,3099.53,183
2014-06-17,Italia,2188.14,103
2014-06-17,Italia,3756.7,153
2014-06-17,España,3067.09,231
2014-06-18,Francia,2218.5,124
2014-06-18,Francia,1051.35,55
2014-06-18,España,2141.68,147
2014-06-18,Inglaterra,4926.2,211
2014-06-18,España,831.38,83
2014-06-19,Italia,3001.73,132
2014-06-20,Italia,2457.15,134
2014-06-20,Inglaterra,1202.7,116
2014-06-20,España,1616.81,74
2014-06-21,España,2553.6,298
2014-06-21,Francia,3648.27,252
2014-06-21,Inglaterra,2213.69,130
2014-06-21,Italia,4815.23,304
2014-06-21,España,3588.33,161
2014-06-21,Inglaterra,1058.92,53
2014-06-22,Francia,845.52,37
2014-06-22,España,203.3,15
2014-06-22,Italia,2184.24,91
2014-06-24,Francia,2717.1,321
2014-06-24,España,2794.94,177
2014-06-24,Francia,2457.23,176
2014-06-24,España,3432.54,155
2014-06-24,España,2949.39,139
2014-06-24,España,3067.29,143
2014-06-24,Italia,3757.45,171
2014-06-24,Francia,3873.15,406
2014-06-25,España,2572.43,294
2014-06-25,Italia,4419.19,351
2014-06-25,España,127.41,6
2014-06-25,Francia,1128.34,55
2014-06-26,Italia,4350.28,341
2014-06-26,España,907.23,93
2014-06-26,Francia,4849.81,602
2014-06-26,Francia,623.73,33
2014-06-26,Inglaterra,4778.96,296
2014-06-26,Francia,814.76,62
2014-06-26,Francia,2249.93,206
2014-06-27,Francia,1840.15,190
2014-06-27,Francia,1907.52,102
2014-06-27,España,2867.58,210
2014-06-28,España,4873.79,583
2014-06-28,Francia,2675.59,284
2014-06-28,Francia,3720.25,164
2014-06-30,Inglaterra,1241.95,64
2014-06-30,Inglaterra,3267.37,253
2014-06-30,España,3910.45,182
2014-06-30,España,4351.76,463
2014-06-30,Francia,3772.68,226
2014-06-30,Francia,3792.17,160
2014-06-30,España,640.14,28
2014-06-30,España,2479.27,122
2014-07-01,Francia,614.2,44
2014-07-01,Francia,4991.7,299
2014-07-01,Francia,3967.57,275
2014-07-01,Francia,1693.15,95
2014-07-02,Francia,100.77,6
2014-07-02,Italia,2514.47,117
2014-07-02,España,4012.63,195
2014-07-03,España,2460.24,204
2014-07-03,Francia,1512.27,66
2014-07-03,Francia,2716.39,123
2014-07-03,Italia,4712.91,192
2014-07-04,España,2414.18,210
2014-07-04,Inglaterra,4164.06,459
2014-07-04,Francia,260.89,19
2014-07-04,Francia,1383.68,62
2014-07-04,Italia,613.63,26
2014-07-05,Italia,2608.32,173
2014-07-05,Francia,3892.9,440
2014-07-05,España,4192.62,413
2014-07-05,España,771.59,32
2014-07-06,Francia,2483.4,120
2014-07-06,Italia,2155.01,107
2014-07-06,Francia,3574.71,343
2014-07-07,Italia,2859.67,249
2014-07-07,España,4199.31,311
2014-07-07,Francia,4015.15,313
2014-07-07,Inglaterra,468.83,56
2014-07-07,Francia,2187.89,99
2014-07-08,Francia,2529.62,128
2014-07-08,España,1653.03,161
2014-07-08,Francia,2233.41,137
2014-07-08,España,2751.98,133
2014-07-08,Italia,4562.68,250
2014-07-08,Francia,4434.94,461
2014-07-09,Francia,1823.95,89
2014-07-09,Francia,1423.02,163
2014-07-10,España,3469.25,273
2014-07-10,Francia,1515.89,66
2014-07-11,Italia,3452.63,208
2014-07-11,Italia,4684.71,261
2014-07-11,España,3625.56,234
2014-07-11,Francia,3631.26,185
2014-07-11,España,2014.52,88
2014-07-11,España,3403.76,178
2014-07-11,Italia,3709.62,168
2014-07-12,Inglaterra,2553.7,218
2014-07-12,Francia,4583.88,322
2014-07-12,Italia,2093.63,95
2014-07-13,Francia,1253.81,73
2014-07-13,España,4105.66,245
2014-07-13,Francia,568.78,32
2014-07-13,Inglaterra,1009.32,51
2014-07-13,Inglaterra,1605.89,84
2014-07-13,España,3706.32,410
2014-07-13,Francia,1875.24,149
2014-07-13,Francia,4824.31,529
2014-07-13,Italia,3553.7,160
2014-07-13,Francia,4950.47,357
2014-07-14,Inglaterra,4682.29,225
2014-07-14,España,220.81,26
2014-07-14,Francia,1425.3,120
2014-07-14,Italia,257.11,22
2014-07-14,Inglaterra,406.0,24
2014-07-14,Francia,947.32,43
2014-07-14,España,2194.51,141
2014-07-15,España,3592.32,410
2014-07-15,Francia,2888.79,240
2014-07-15,Francia,4322.69,290
2014-07-15,Italia,3612.73,151
2014-07-15,Inglaterra,3575.69,177
2014-07-15,España,4177.91,170
2014-07-16,España,4390.7,226
2014-07-17,Italia,3207.84,156
2014-07-17,España,1767.56,77
2014-07-17,Francia,2684.82,170
2014-07-17,Italia,2024.65,84
2014-07-17,Inglaterra,4064.61,324
2014-07-17,Francia,1169.52,80
2014-07-17,Italia,2114.11,145
2014-07-18,Francia,3445.62,262
2014-07-18,España,1524.19,136
2014-07-18,Francia,4226.61,369
2014-07-18,Francia,3622.64,169
2014-07-18,Italia,1067.68,71
2014-07-19,Inglaterra,2000.44,219
2014-07-19,Inglaterra,298.15,26
2014-07-19,Francia,1396.28,72
2014-07-20,Italia,3411.48,329
2014-07-20,Italia,1559.16,172
2014-07-20,Francia,4668.11,420
2014-07-20,España,1730.02,109
2014-07-20,España,3500.7,211
2014-07-20,Inglaterra,4366.97,243
2014-07-21,Francia,1806.55,130
2014-07-21,Inglaterra,547.13,63
2014-07-21,Francia,122.76,10
2014-07-22,Italia,1916.94,188
2014-07-22,Italia,4872.28,196
2014-07-23,España,4367.36,489
2014-07-23,España,641.46,35
2014-07-23,Francia,4386.04,263
2014-07-23,Italia,1619.11,123
2014-07-24,Italia,4628.32,259
2014-07-24,Francia,104.62,7
2014-07-24,Francia,2492.86,246
2014-07-24,Italia,2565.73,113
2014-07-24,Francia,3036.96,217
2014-07-24,Italia,3503.89,238
2014-07-25,Francia,744.7,80
2014-07-25,España,1653.66,86
2014-07-25,Francia,695.63,43
2014-07-25,Inglaterra,3035.05,156
2014-07-25,Inglaterra,832.59,49
2014-07-26,Francia,4760.06,505
2014-07-26,Francia,1742.91,155
2014-07-26,España,1642.45,194
2014-07-26,Francia,2231.4,100
2014-07-27,Francia,4119.69,325
2014-07-27,Francia,3480.22,188
2014-07-27,Francia,274.2,27
2014-07-27,Francia,1243.64,62
2014-07-27,Italia,951.61,47
2014-07-28,Francia,1715.59,141
2014-07-28,España,2954.51,138
2014-07-28,Francia,1841.64,166
2014-07-28,Francia,564.67,54
2014-07-29,Inglaterra,2869.35,133
2014-07-29,Francia,2787.57,192
2014-07-29,Francia,2771.66,227
2014-07-29,Inglaterra,542.56,29
2014-07-29,Francia,3517.75,291
2014-07-29,Italia,3160.34,136
2014-07-29,España,3844.06,191
2014-07-29,Francia,4328.83,283
2014-07-29,España,3112.38,144
2014-07-30,Francia,397.83,20
2014-07-30,Inglaterra,1231.74,75
2014-07-30,Inglaterra,1442.55,161
2014-07-31,España,2219.95,93
2014-07-31,Inglaterra,1494.25,108
2014-08-01,Francia,1325.28,155
2014-08-01,España,851.94,98
2014-08-01,Francia,2821.99,287
2014-08-01,España,385.02,46
2014-08-01,Italia,2857.57,204
2014-08-02,Francia,1552.86,186
2014-08-02,Italia,434.91,23
2014-08-02,Francia,1725.28,95
2014-08-02,Inglaterra,3599.2,310
2014-08-03,Francia,760.89,91
2014-08-03,España,3234.12,304
2014-08-03,Francia,2342.37,145
2014-08-03,Inglaterra,3898.22,463
2014-08-04,Francia,1564.14,186
2014-08-04,Francia,583.97,28
2014-08-04,Italia,4142.24,263
2014-08-04,Francia,498.27,23
2014-08-04,Francia,3810.75,211
2014-08-05,España,491.17,20
2014-08-05,Francia,2969.02,214
2014-08-05,España,3445.44,166
2014-08-05,Francia,975.66,75
2014-08-05,Inglaterra,1549.49,81
2014-08-06,Francia,2743.58,261
2014-08-06,España,3128.41,327
2014-08-06,España,4830.88,247
2014-08-07,Inglaterra,2772.89,115
2014-08-07,España,4294.87,187
2014-08-07,Francia,4888.22,266
2014-08-07,Italia,3268.7,136
2014-08-08,Inglaterra,424.23,22
2014-08-08,Francia,350.55,20
2014-08-08,España,2501.55,117
2014-08-09,Italia,775.7,97
2014-08-09,Italia,1777.92,192
2014-08-10,España,4109.24,230
2014-08-10,España,1331.41,98
2014-08-11,Francia,1657.9,147
2014-08-11,España,3139.37,351
2014-08-11,Italia,3637.08,262
2014-08-11,Italia,1565.42,106
2014-08-11,Francia,1087.16,96
2014-08-11,Italia,609.97,45
2014-08-11,Francia,4061.46,240
2014-08-11,Francia,4485.66,235
2014-08-11,España,296.68,20
2014-08-11,Francia,3268.02,148
2014-08-12,Inglaterra,310.77,24
2014-08-12,Francia,4775.87,368
2014-08-12,Italia,3562.0,173
2014-08-12,Italia,2305.61,202
2014-08-12,España,3864.99,261
2014-08-12,Italia,3259.11,168
2014-08-12,Inglaterra,2691.15,196
2014-08-13,Inglaterra,2420.3,160
2014-08-13,Italia,3552.47,192
2014-08-13,Italia,1888.72,97
2014-08-14,Francia,1740.24,152
2014-08-14,Francia,3834.94,225
2014-08-15,Italia,3175.89,249
2014-08-15,Italia,4859.35,332
2014-08-15,Italia,1532.22,175
2014-08-16,Italia,967.5,66
2014-08-16,España,1269.7,59
2014-08-16,Inglaterra,357.7,36
2014-08-16,España,496.15,37
2014-08-16,España,4487.52,267
2014-08-16,Italia,698.22,55
2014-08-16,España,2728.5,251
2014-08-17,Francia,4287.58,241
2014-08-17,Italia,1126.16,52
2014-08-17,Francia,3317.94,196
2014-08-17,Italia,4974.29,468
2014-08-17,Francia,187.6,9
2014-08-17,España,2150.01,171
2014-08-18,Italia,4969.49,353
2014-08-18,Inglaterra,2726.09,132
2014-08-18,Francia,1785.41,87
2014-08-18,Francia,4841.47,583
2014-08-19,Italia,4489.02,318
2014-08-19,Francia,1555.69,67
2014-08-19,Inglaterra,2566.03,292
2014-08-19,Francia,2150.39,245
2014-08-20,España,1976.54,101
2014-08-20,Francia,549.03,42
2014-08-20,Inglaterra,1592.44,124
2014-08-20,Francia,374.54,22
2014-08-21,Francia,561.95,28
2014-08-21,Francia,545.96,26
2014-08-21,Francia,3315.52,157
2014-08-21,Francia,186.07,10
2014-08-21,Inglaterra,208.45,9
2014-08-21,Francia,120.22,12
2014-08-21,Italia,1679.43,101
2014-08-21,Francia,2851.92,186
2014-08-22,Francia,4451.73,235
2014-08-22,Francia,339.32,14
2014-08-23,Inglaterra,1104.09,81
2014-08-23,Francia,999.46,103
2014-08-24,España,625.07,28
2014-08-24,España,4650.17,229
2014-08-24,España,4623.56,339
2014-08-24,Francia,4471.35,264
2014-08-24,Francia,2560.45,270
2014-08-25,Italia,2861.01,144
2014-08-25,Italia,4552.41,200
2014-08-25,Francia,4958.83,267
2014-08-25,Francia,3667.71,223
2014-08-25,Francia,4846.21,252
2014-08-26,Italia,2095.94,97
2014-08-27,España,2687.49,130
2014-08-27,España,4565.16,212
2014-08-27,Italia,4324.21,194
2014-08-27,Francia,3783.81,236
2014-08-28,España,4730.89,222
2014-08-28,Italia,3355.44,416
2014-08-28,Italia,3765.64,287
2014-08-28,Francia,256.1,13
2014-08-28,Francia,1236.32,51
2014-08-29,Italia,264.44,23
2014-08-29,Francia,4849.29,436
2014-08-29,Francia,2886.97,136
2014-08-29,Francia,4481.72,190
2014-08-30,Inglaterra,2435.46,219
2014-08-30,Francia,1251.25,88
2014-08-30,Francia,2421.09,156
2014-08-30,Francia,2953.62,350
2014-08-30,Italia,3530.92,216
2014-08-31,Italia,4100.35,261
2014-08-31,España,4215.31,266
2014-08-31,Inglaterra,3758.94,206
2014-08-31,Francia,245.93,19
2014-08-31,Francia,3637.36,440
2014-08-31,Italia,1488.65,77
2014-08-31,Francia,2024.48,140
2014-09-01,Francia,2908.79,144
2014-09-01,Francia,1138.94,81
2014-09-01,Italia,3604.02,165
2014-09-02,Francia,640.36,38
2014-09-02,Francia,789.64,73
2014-09-02,Inglaterra,2098.51,162
2014-09-02,Francia,2473.28,148
2014-09-02,Francia,2501.58,121
2014-09-02,Italia,2312.58,145
2014-09-02,Italia,2493.74,234
2014-09-03,Francia,2490.29,173
2014-09-03,Francia,341.53,19
2014-09-03,España,2973.18,334
2014-09-03,Francia,4394.78,442
2014-09-03,Francia,4224.21,173
2014-09-04,España,1782.88,155
2014-09-04,España,2184.01,92
2014-09-04,España,3211.08,271
2014-09-04,España,4006.47,287
2014-09-05,España,1495.52,77
2014-09-05,Francia,4767.21,396
2014-09-05,Francia,955.27,48
2014-09-05,Inglaterra,3159.02,130
2014-09-05,Francia,1015.86,60
2014-09-05,Francia,2912.41,257
2014-09-05,Francia,2672.18,167
2014-09-05,Francia,1167.22,73
2014-09-06,Italia,4118.29,177
2014-09-06,España,3848.81,220
2014-09-06,España,3393.21,288
2014-09-06,Francia,2031.25,98
2014-09-07,Italia,3249.74,196
2014-09-07,Inglaterra,4921.69,263
2014-09-07,Francia,2978.33,147
2014-09-07,Inglaterra,4869.56,556
2014-09-07,Francia,3515.99,160
2014-09-08,Italia,3797.94,156
2014-09-08,Italia,2106.53,214
2014-09-08,España,365.26,39
2014-09-08,España,1737.89,72
2014-09-08,Italia,2791.45,195
2014-09-08,Inglaterra,1857.93,98
2014-09-09,España,3635.24,261
2014-09-09,Inglaterra,3921.11,157
2014-09-10,Inglaterra,2222.07,155
2014-09-10,España,2104.14,120
2014-09-10,Francia,2506.59,245
2014-09-10,Inglaterra,2539.9,205
2014-09-10,Italia,1126.2,49
2014-09-10,Francia,1559.59,90
2014-09-10,Francia,1690.3,151
2014-09-10,Francia,149.44,7
2014-09-11,España,1013.43,77
2014-09-11,España,3797.16,263
2014-09-11,Inglaterra,4016.4,240
2014-09-12,Italia,4659.75,214
2014-09-12,España,3382.72,243
2014-09-12,Inglaterra,3092.67,229
2014-09-12,Inglaterra,2311.55,144
2014-09-12,Italia,2424.43,166
2014-09-12,Francia,4685.94,248
2014-09-12,Francia,4695.35,446
2014-09-12,Inglaterra,3671.23,221
2014-09-13,Italia,4460.83,228
2014-09-13,Italia,367.16,16
2014-09-13,Francia,2876.67,125
2014-09-13,España,3915.15,208
2014-09-14,España,2419.76,222
2014-09-14,España,2238.6,133
2014-09-14,Inglaterra,410.26,38
2014-09-15,Italia,2542.99,129
2014-09-15,España,3417.7,258
2014-09-15,Italia,3639.92,192
2014-09-15,Francia,4555.87,227
2014-09-15,España,4386.92,507
2014-09-16,Italia,536.12,30
2014-09-16,Francia,1914.57,229
2014-09-16,Italia,2809.44,215
2014-09-16,Francia,3417.92,154
2014-09-16,Francia,1780.17,101
2014-09-16,Francia,179.23,17
2014-09-17,Francia,3318.43,173
2014-09-17,Francia,1967.44,118
2014-09-17,España,2910.97,158
2014-09-17,España,2194.41,140
2014-09-17,Francia,2993.89,234
2014-09-18,Italia,134.09,9
2014-09-19,Francia,4078.52,467
2014-09-19,Francia,2073.39,110
2014-09-19,España,4967.47,203
2014-09-19,España,4884.77,308
2014-09-20,Inglaterra,3399.62,148
2014-09-20,España,3944.1,370
2014-09-20,Inglaterra,3511.69,281
2014-09-20,España,1362.93,67
2014-09-20,España,3050.56,188
2014-09-20,Italia,1326.83,160
2014-09-20,Francia,1996.94,94
2014-09-20,Francia,1022.1,88
2014-09-21,España,2582.79,120
2014-09-21,Italia,1231.61,115
2014-09-21,Italia,293.01,23
2014-09-21,Italia,449.7,26
2014-09-21,Francia,3853.79,167
2014-09-21,Francia,4309.99,251
2014-09-21,Francia,1014.16,46
2014-09-22,Francia,639.1,44
2014-09-22,Inglaterra,1490.85,144
2014-09-22,Inglaterra,3087.5,358
2014-09-22,Francia,2366.42,175
2014-09-22,Inglaterra,3546.37,223
2014-09-22,Inglaterra,1782.81,73
2014-09-23,Inglaterra,1940.96,106
2014-09-23,Francia,2696.51,153
2014-09-23,Italia,1155.12,74
2014-09-24,Inglaterra,707.3,87
2014-09-24,España,1884.35,91
2014-09-24,Italia,1040.25,55
2014-09-24,Italia,3433.05,254
2014-09-24,Italia,4291.15,201
2014-09-25,España,3984.94,206
2014-09-25,Italia,369.03,25
2014-09-25,Francia,3088.36,329
2014-09-25,Inglaterra,4872.31,226
2014-09-26,Inglaterra,3027.01,247
2014-09-26,España,2750.51,201
2014-09-26,Italia,2829.07,177
2014-09-26,España,787.31,38
2014-09-26,Francia,3964.05,172
2014-09-26,España,3963.9,185
2014-09-26,Inglaterra,4454.35,368
2014-09-27,España,1041.01,122
2014-09-27,Francia,3900.71,189
2014-09-27,España,2470.03,213
2014-09-28,España,4056.12,343
2014-09-29,Inglaterra,2790.86,299
2014-09-29,España,1702.75,191
2014-09-29,Inglaterra,374.3,26
2014-09-29,Inglaterra,3174.14,158
2014-09-30,España,1726.34,209
2014-09-30,Francia,4452.07,188
2014-09-30,Inglaterra,1818.18,168
2014-09-30,Italia,1022.9,126
2014-10-01,Italia,4772.5,306
2014-10-01,España,3989.22,193
2014-10-01,España,262.55,33
2014-10-01,España,2145.53,153
2014-10-01,España,4903.58,245
2014-10-01,Francia,4609.91,325
2014-10-01,Inglaterra,3673.25,203
2014-10-02,Francia,1134.09,49
2014-10-02,España,2819.9,185
2014-10-02,Francia,456.15,39
2014-10-02,Francia,765.84,42
2014-10-02,Italia,4174.03,371
2014-10-03,Francia,604.9,37
2014-10-03,Italia,4035.31,423
2014-10-03,Inglaterra,249.07,11
2014-10-04,España,3641.36,335
2014-10-04,Francia,1452.77,108
2014-10-04,Italia,4171.52,514
2014-10-05,España,4328.84,272
2014-10-05,Inglaterra,2017.53,99
2014-10-06,España,3747.09,353
2014-10-06,España,4799.13,416
2014-10-06,España,2302.35,115
2014-10-06,España,1277.58,81
2014-10-06,Inglaterra,1799.6,137
2014-10-07,Inglaterra,1043.62,43
2014-10-07,Francia,2830.37,115
2014-10-07,Inglaterra,4880.46,398
2014-10-08,Italia,4192.56,380
2014-10-08,Francia,2172.09,100
2014-10-08,Italia,4569.12,214
2014-10-08,Italia,3598.18,217
2014-10-08,España,4237.59,364
2014-10-08,Francia,1761.53,177
2014-10-08,Francia,4727.23,234
2014-10-08,España,968.33,47
2014-10-09,Francia,4695.65,263
2014-10-09,Francia,3572.04,152
2014-10-09,Francia,2468.44,166
2014-10-10,Francia,3340.2,155
2014-10-10,Francia,2472.64,258
2014-10-10,España,1236.65,118
2014-10-11,Inglaterra,1052.2,47
2014-10-11,Italia,1515.26,76
2014-10-11,Francia,3339.03,166
2014-10-11,Italia,1127.72,68
2014-10-11,Italia,1001.8,42
2014-10-11,España,2253.51,106
2014-10-11,Francia,3223.22,304
2014-10-12,Francia,2697.43,134
2014-10-12,España,554.94,27
2014-10-12,Italia,1822.06,100
2014-10-12,España,1045.38,71
2014-10-12,Francia,1207.34,62
2014-10-13,España,3105.09,172
2014-10-13,España,369.27,38
2014-10-14,Francia,597.63,43
2014-10-14,Francia,1793.35,101
2014-10-15,Francia,1000.84,62
2014-10-15,Italia,441.0,18
2014-10-15,Italia,4726.9,580
2014-10-15,Francia,3426.83,151
2014-10-15,Italia,3837.16,265
2014-10-15,Francia,425.8,19
2014-10-16,Francia,732.77,36
2014-10-16,Inglaterra,1528.43,96
2014-10-16,Francia,916.07,43
2014-10-16,Francia,4004.87,273
2014-10-17,Inglaterra,2721.86,199
2014-10-17,Italia,703.95,33
2014-10-18,Inglaterra,2567.53,248
2014-10-18,Francia,3565.63,153
2014-10-18,España,884.36,41
2014-10-18,Francia,1017.18,62
2014-10-19,Francia,3056.75,214
2014-10-19,Francia,4061.72,165
2014-10-19,Francia,3214.41,175
2014-10-19,España,888.59,50
2014-10-19,Italia,1913.02,236
2014-10-20,Francia,4666.32,289
2014-10-20,España,3615.43,166
2014-10-20,Italia,426.45,19
2014-10-20,Francia,409.07,24
2014-10-20,Francia,2118.13,104
2014-10-21,Inglaterra,4409.14,366
2014-10-21,Inglaterra,2306.88,97
2014-10-21,Francia,4447.73,266
2014-10-21,Francia,4214.18,435
2014-10-22,Francia,2027.83,130
2014-10-22,Francia,4088.93,213
2014-10-22,Inglaterra,1461.38,72
2014-10-22,Francia,4187.85,323
2014-10-22,España,4573.19,186
2014-10-23,Inglaterra,2145.86,134
2014-10-23,España,3813.5,188
2014-10-23,Inglaterra,2466.47,135
2014-10-23,Francia,3175.39,381
2014-10-23,Francia,2205.75,196
2014-10-23,Inglaterra,1603.19,130
2014-10-23,Inglaterra,4652.47,270
2014-10-23,Italia,3964.56,229
2014-10-23,España,2882.35,126
2014-10-23,Francia,166.93,8
2014-10-23,Italia,3424.29,242
2014-10-24,Francia,2698.21,195
2014-10-24,Francia,1712.57,113
2014-10-24,Italia,940.41,48
2014-10-24,Francia,4978.48,262
2014-10-24,Francia,2428.47,105
2014-10-24,Francia,3833.65,200
2014-10-24,Francia,130.03,6
2014-10-24,Francia,2349.88,146
2014-10-24,Inglaterra,660.18,79
2014-10-24,Italia,3463.22,319
2014-10-24,Italia,2246.19,97
2014-10-25,Francia,4456.57,461
2014-10-25,Italia,814.86,51
2014-10-25,España,3553.64,270
2014-10-25,Italia,3307.47,177
2014-10-25,Italia,4060.99,174
2014-10-25,Francia,4186.19,307
2014-10-25,Inglaterra,3154.82,192
2014-10-26,Inglaterra,516.71,34
2014-10-26,Italia,4801.25,569
2014-10-26,Italia,203.7,15
2014-10-26,Francia,4686.18,550
2014-10-26,Inglaterra,2992.24,129
2014-10-26,Italia,512.93,33
2014-10-27,Italia,4914.49,222
2014-10-27,Italia,612.32,41
2014-10-27,Francia,2077.26,144
2014-10-27,Inglaterra,2003.29,121
2014-10-28,Francia,3908.09,195
2014-10-28,Francia,683.59,68
2014-10-28,Italia,3802.98,205
2014-10-28,Francia,4731.08,367
2014-10-28,Francia,2149.49,133
2014-10-29,Francia,974.15,44
2014-10-29,Italia,1919.94,175
2014-10-29,España,2393.5,156
2014-10-30,Francia,826.68,48
2014-10-30,Italia,2630.07,153
2014-10-30,Francia,157.65,7
2014-10-30,España,4321.66,177
2014-10-31,España,140.36,9
2014-10-31,Francia,1077.37,77
2014-10-31,Francia,3526.29,237
2014-11-01,Inglaterra,4741.41,581
2014-11-01,Inglaterra,995.05,91
2014-11-01,Italia,1615.42,120
2014-11-01,Italia,335.04,34
2014-11-01,Inglaterra,2222.07,147
2014-11-02,España,205.06,11
2014-11-03,Italia,4769.93,346
2014-11-03,Francia,3538.48,181
2014-11-03,Italia,2110.65,97
2014-11-03,España,4088.68,185
2014-11-03,Italia,4173.94,271
2014-11-03,Francia,2128.94,266
2014-11-03,Italia,1848.75,98
2014-11-03,España,3950.33,289
2014-11-04,España,1803.59,75
2014-11-04,Francia,4635.17,190
2014-11-04,Inglaterra,3243.94,220
2014-11-04,Italia,2887.95,194
2014-11-05,Francia,1340.9,65
2014-11-05,Italia,658.3,59
2014-11-05,España,1771.89,83
2014-11-05,Inglaterra,167.02,15
2014-11-05,Francia,568.86,45
2014-11-05,Francia,585.38,28
2014-11-05,Inglaterra,254.52,12
2014-11-06,España,3523.42,175
2014-11-06,Francia,954.61,104
2014-11-06,Francia,1160.8,87
2014-11-07,España,3991.4,467
2014-11-07,Francia,1277.11,57
2014-11-07,Francia,4379.58,203
2014-11-07,Inglaterra,2371.21,110
2014-11-08,Francia,4549.37,250
2014-11-09,España,3834.64,157
2014-11-09,Francia,3460.69,315
2014-11-09,Francia,606.17,29
2014-11-10,España,1583.5,117
2014-11-10,Inglaterra,2707.57,112
2014-11-10,Italia,4943.11,408
2014-11-11,Francia,2078.29,94
2014-11-11,Francia,371.9,30
2014-11-11,Italia,1997.06,101
2014-11-11,Francia,2852.81,283
2014-11-12,Italia,3023.65,242
2014-11-12,Italia,4262.17,251
2014-11-12,Francia,3218.11,287
2014-11-12,Francia,2654.97,124
2014-11-13,España,2118.3,85
2014-11-13,Francia,4927.52,300
2014-11-13,Francia,1681.79,192
2014-11-13,España,1924.0,81
2014-11-13,España,4477.87,187
2014-11-14,Francia,2783.93,273
2014-11-14,Francia,1007.31,123
2014-11-14,Francia,2383.24,97
2014-11-15,Inglaterra,3265.16,148
2014-11-15,Francia,3613.53,185
2014-11-16,Italia,3347.34,273
2014-11-16,España,4085.38,324
2014-11-16,Inglaterra,4771.84,444
2014-11-16,España,591.62,42
2014-11-16,Francia,4322.0,277
2014-11-16,Francia,2214.92,150
2014-11-16,Inglaterra,4449.19,225
2014-11-16,Francia,4401.38,506
2014-11-16,España,1292.43,65
2014-11-16,España,1730.1,98
2014-11-16,España,3775.07,303
2014-11-17,España,2517.88,136
2014-11-17,España,2503.99,152
2014-11-17,Francia,2629.01,204
2014-11-17,Francia,168.99,8
2014-11-17,España,3989.46,170
2014-11-18,Francia,3115.46,138
2014-11-18,Italia,2473.92,160
2014-11-18,Francia,937.95,72
2014-11-18,Italia,2137.99,122
2014-11-19,España,3918.1,404
2014-11-19,España,4515.83,360
2014-11-19,España,668.66,49
2014-11-19,Francia,4460.66,272
2014-11-19,Italia,4199.88,439
2014-11-19,Inglaterra,4882.79,299
2014-11-19,España,1482.01,132
2014-11-20,Inglaterra,3015.09,127
2014-11-20,España,2471.79,183
2014-11-20,España,4963.69,439
2014-11-21,España,3723.15,170
2014-11-21,Francia,1918.45,98
2014-11-21,Italia,526.46,23
2014-11-21,Italia,229.1,12
2014-11-21,Italia,4876.88,458
2014-11-21,Francia,3775.74,458
2014-11-21,España,4180.99,227
2014-11-21,España,4123.52,327
2014-11-22,Inglaterra,4994.34,228
2014-11-22,Francia,3043.62,135
2014-11-22,España,2999.18,173
2014-11-22,Italia,3100.34,131
2014-11-23,Francia,2766.84,246
2014-11-23,Francia,4115.25,422
2014-11-23,Francia,4191.35,169
2014-11-24,Francia,2036.23,118
2014-11-24,España,1091.14,47
2014-11-24,Italia,238.6,12
2014-11-24,Inglaterra,3403.58,141
2014-11-24,Francia,323.2,15
2014-11-25,Inglaterra,1328.94,74
2014-11-25,Francia,4023.06,192
2014-11-25,España,2340.77,101
2014-11-25,Francia,1789.88,202
2014-11-26,Italia,1335.76,78
2014-11-26,Francia,2788.73,194
2014-11-26,España,238.5,12
2014-11-26,España,3350.95,147
2014-11-27,Francia,3445.51,173
2014-11-27,España,3264.99,257
2014-11-27,España,4070.01,267
2014-11-28,Francia,4667.59,396
2014-11-28,Italia,4156.77,230
2014-11-29,Francia,3439.48,178
2014-11-29,Italia,4978.05,311
2014-11-29,España,4279.48,475
2014-11-29,Francia,1278.62,72
2014-11-29,España,1459.14,108
2014-11-29,Francia,996.18,50
2014-11-29,Francia,3695.93,178
2014-11-30,España,2342.4,110
2014-11-30,Francia,824.98,44
2014-11-30,Italia,1018.32,76
2014-11-30,Italia,2060.73,135
